"order_id","origin_port","X3pl","customs_procedures","logistic_hub","customer","product_id","units","weight","material_handling","distance_port_hub","distance_hub_customer","distance_total"
"37e0efd9a62c","Barcelona","v_002","CRF","Hamburg","Lyon",1689785,489,1683,4,1473.6254,943.0273,2416.6527
"5e415af97c96","Athens","v_002","DTD","Warsaw","Hanover",1700118,560,1633,5,1597.0905,772.4025,2369.493
"3a2eb47abdca","Athens","v_002","DTP","Warsaw","Vienna",1683633,463,384,3,1597.0905,559.1571,2156.2476
"530b284812ae","Athens","v_002","CRF","Venlo","Valencia",1667817,456,2301,3,2029.5726,1418.7254,3448.298
"f30583dd77c8","Barcelona","v_001","DTP","Dusseldorf","Malmö",1661099,376,1627,5,1149.4065,638.922,1788.3285
"4eb2d2fd012e","Barcelona","v_002","CRF","Lille","Porto",1650715,494,1895,4,1030.8249,1386.9211,2417.746
"03ead961e56f","Rotterdam","v_004","DTP","Rome","Bucharest",1700141,492,634,3,1269.2365,1141.5506,2410.7871
"9586f890b44a","Barcelona","v_004","DTP","Liege","Marseille",1656347,555,1700,2,1062.2681,817.1268,1879.3949
"1c4ee01d8c8e","Rotterdam","v_002","CRF","Rome","Stockholm",1651299,511,1200,1,1269.2365,1977.3389,3246.5754
"f2ff243a2043","Athens","v_002","CRF","Zaragoza","Milan",1689641,473,968,4,2138.3667,916.383,3054.7497
"2bd6e1a8b2a3","Rotterdam","v_004","CRF","Liege","Copenhagen",1674853,552,1107,2,161.5622,729.8537,891.4159
"febdc68eb943","Rotterdam","v_004","DTD","Venlo","Amsterdam",1650715,548,1895,4,130.0459,139.2635,269.3094
"4657e4ed129b","Barcelona","v_003","CRF","Rome","Marseille",1689550,423,1666,5,859.9884,604.0216,1464.01
"6b5466c08e3f","Rotterdam","v_002","DTD","Zaragoza","Milan",1682730,498,262,3,1212.1854,916.383,2128.5684
"692254fef1fe","Rotterdam","v_004","DTD","Dusseldorf","Madrid",1644308,524,1088,3,177.3075,1448.2241,1625.5316
"eb23f9e4eedf","Barcelona","v_002","CRF","Venlo","Paris",1689296,514,1556,5,1153.4178,392.9249,1546.3427
"9c9e680241af","Rotterdam","v_002","CRF","Lille","Naples",1654497,542,1486,0,173.9644,1391.226,1565.1904
"833f2a8bd59d","Athens","v_004","DTP","Warsaw","Naples",1672006,481,1079,3,1597.0905,1369.3514,2966.4419
"2b3ef0c9911b","Rotterdam","v_002","DTP","Rome","Naples",1689786,502,798,3,1269.2365,188.7287,1457.9652
"02c0e9587aff","Athens","v_004","CRF","Venlo","Naples",1683935,532,1570,3,2029.5726,1328.0246,3357.5972
"7de0a720baa4","Rotterdam","v_004","CRF","Rome","Berlin",1689033,429,1147,5,1269.2365,1183.0545,2452.291
"db5b907389e6","Rotterdam","v_002","CRF","Hamburg","Vienna",1667934,517,1033,5,414.4489,743.8643,1158.3132
"f790d266305c","Rotterdam","v_002","CRF","Bratislava","Madrid",1657474,495,598,5,995.7185,1862.1797,2857.8982
"f95a3e1703b4","Athens","v_002","CRF","Venlo","Madrid",1690092,587,1790,4,2029.5726,1436.9241,3466.4967
"51e23f870a31","Rotterdam","v_004","CRF","Hamburg","Rome",1699425,599,893,5,414.4489,1309.179,1723.6279
"8d9ccdd7113c","Athens","v_001","CRF","Warsaw","Hanover",1678494,503,396,5,1597.0905,772.4025,2369.493
"fded2abb1a51","Rotterdam","v_004","DTD","Zaragoza","Berlin",1689469,434,1395,5,1212.1854,1616.8146,2829
"75a953196f4e","Barcelona","v_001","DTP","Venlo","Paris",1685076,434,1501,2,1153.4178,392.9249,1546.3427
"f1f6093d8530","Barcelona","v_002","DTD","Venlo","Berlin",1660578,495,136,5,1153.4178,512.8188,1666.2366
"1116bcbdc144","Athens","v_002","DTD","Lille","Cologne",1680503,537,1182,3,2153.58,276.7793,2430.3593
"ca64b4dcc436","Rotterdam","v_002","DTD","Venlo","Rome",1697083,461,2127,3,130.0459,1160.8464,1290.8923
"512e1ed83857","Rotterdam","v_004","DTP","Venlo","Turin",1650715,479,1895,4,130.0459,712.3703,842.4162
"774fc43024da","Rotterdam","v_002","DTD","Venlo","Hanover",1650400,420,1349,0,130.0459,270.062,400.1079
"c9453fa330c7","Rotterdam","v_002","DTD","Venlo","Bordeaux",1676566,392,1768,3,130.0459,883.3809,1013.4268
"f7abb48e2d82","Rotterdam","v_004","DTD","Zaragoza","Berlin",1674380,484,888,4,1212.1854,1616.8146,2829
"b4655b49fcfc","Rotterdam","v_004","DTD","Hamburg","Munich",1666959,571,1830,3,414.4489,612.2829,1026.7318
"d9b761a4fde4","Rotterdam","v_002","DTD","Hamburg","Copenhagen",1622685,491,1230,3,414.4489,289.9676,704.4165
"fc3d8611b28f","Athens","v_002","DTP","Venlo","Bordeaux",1687346,476,2373,3,2029.5726,883.3809,2912.9535
"c12683e7db18","Rotterdam","v_003","CRF","Hamburg","Naples",1674380,455,888,4,414.4489,1449.0449,1863.4938
"7e5b47e5a0b0","Athens","v_002","DTD","Dusseldorf","Milan",1696456,469,1967,2,1984.437,665.0376,2649.4746
"e10541bd5a49","Athens","v_004","DTD","Venlo","Stockholm",1682850,455,1105,2,2029.5726,1159.0472,3188.6198
"9847d9b18673","Rotterdam","v_002","DTD","Venlo","Copenhagen",1683558,592,1531,5,130.0459,639.4113,769.4572
"babbd831d74e","Barcelona","v_004","DTD","Dusseldorf","Stockholm",1699564,545,1089,3,1149.4065,1149.3691,2298.7756
"169d5454f42c","Athens","v_004","CRF","Venlo","Bucharest",1700738,441,1818,5,2029.5726,1672.4754,3702.048
"b4d58aa1ceb2","Athens","v_004","CRF","Lille","Milan",1699690,503,883,3,0,733.8784,733.8784
"36ce305727c4","Athens","v_002","DTP","Lille","Vienna",1689469,398,1395,5,2153.58,1001.0708,3154.6508
"db21e232775e","Rotterdam","v_002","DTD","Warsaw","Marseille",1668127,505,594,5,1135.6449,1534.6302,2670.2751
"074a783cb17c","Rotterdam","v_004","CRF","Hamburg","Lisbon",1657474,500,598,5,414.4489,2201.4676,2615.9165
"af206a84401e","Rotterdam","v_004","CRF","Dusseldorf","Paris",1692114,447,1679,2,177.3075,413.6191,590.9266
"d7201f1de3b9","Athens","v_004","DTD","Rome","Athens",1697306,518,2003,5,1053.5083,1053.5083,2107.0166
"cb9b7e9a8f97","Rotterdam","v_004","DTD","Zaragoza","Bordeaux",1682754,474,819,5,1212.1854,355.1412,1567.3266
"dedde019117e","Barcelona","v_004","DTD","Warsaw","Berlin",1682914,441,1424,3,1870.1057,523.8994,2394.0051
"6b8f69b1fcab","Athens","v_004","DTD","Hamburg","Marseille",1682739,467,1766,4,2025.2207,1189.9889,3215.2096
"9bdd614092cb","Athens","v_003","DTD","Hamburg","Bucharest",1682832,498,932,4,2025.2207,1547.9444,3573.1651
"1d4fc83f8b9d","Athens","v_002","CRF","Venlo","Rome",1689553,458,1501,2,2029.5726,1160.8464,3190.419
"d0f5586ecf15","Rotterdam","v_001","CRF","Venlo","Lyon",1678493,468,1052,5,130.0459,634.0662,764.1121
"bf0a43c3bdf9","Barcelona","v_004","DTD","Venlo","Malmö",1650586,516,761,0,0,652.4192,652.4192
"bbd444d5a477","Rotterdam","v_002","DTD","Dusseldorf","Vienna",1657474,500,598,5,177.3075,768.3073,945.6148
"e6640fc4b39c","Rotterdam","v_004","CRF","Rome","Berlin",1672707,226,2876,3,1269.2365,1183.0545,2452.291
"ffff69061eb8","Athens","v_002","DTD","Venlo","Vienna",1657474,457,598,5,2029.5726,815.6854,2845.258
"fb27c5bea8f6","Athens","v_004","CRF","Venlo","Amsterdam",1650880,510,202,4,2029.5726,139.2635,2168.8361
"a0519b8bd467","Rotterdam","v_004","CRF","Venlo","Berlin",1657013,396,1285,0,130.0459,512.8188,642.8647
"450e56e4c3f3","Athens","v_002","CRF","Venlo","Paris",1699794,433,2042,3,2029.5726,392.9249,2422.4975
"b8bb7bdf0d49","Rotterdam","v_002","DTD","Venlo","Cologne",1699974,497,1894,1,130.0459,75.8455,205.8914
"8d673938d2b3","Rotterdam","v_004","CRF","Hamburg","Berlin",1655818,447,1936,2,414.4489,254.6944,669.1433
"b188ebd4d282","Rotterdam","v_004","DTD","Rome","Munich",1655373,472,1133,5,1269.2365,697.5485,1966.785
"e99cdd986815","Barcelona","v_001","CRF","Warsaw","Vienna",1660551,285,1734,2,1870.1057,559.1571,2429.2628
"d3d64656b670","Rotterdam","v_002","CRF","Bratislava","Milan",1692115,440,1273,2,995.7185,673.8443,1669.5628
"42bc120b25f3","Rotterdam","v_001","DTD","Venlo","Milan",1689781,478,804,5,130.0459,696.3485,826.3944
"d1c7cacfac12","Rotterdam","v_002","DTD","Hamburg","Bremen",1693865,510,1146,2,414.4489,95.4791,509.928
"627bbc5ab812","Rotterdam","v_001","DTD","Venlo","Milan",1657437,556,674,2,130.0459,696.3485,826.3944
"eda47456cf8b","Rotterdam","v_004","CRF","Hamburg","Milan",1690145,451,602,5,414.4489,901.2353,1315.6842
"83392f41ef29","Athens","v_003","DTP","Venlo","Berlin",1662551,604,2361,5,2029.5726,512.8188,2542.3914
"4b22928d04d4","Rotterdam","v_002","CRF","Hamburg","Munich",1680561,465,1887,4,414.4489,612.2829,1026.7318
"08e7d4031904","Rotterdam","v_003","CRF","Warsaw","Berlin",1693865,471,1146,2,1135.6449,523.8994,1659.5443
"f0b248ab4baa","Rotterdam","v_004","DTD","Venlo","Paris",1690171,393,766,5,130.0459,392.9249,522.9708
"3a002d09a863","Rotterdam","v_002","DTP","Venlo","Marseille",1683387,388,2052,5,130.0459,902.042,1032.0879
"8e53a31ff5c7","Athens","v_004","CRF","Dusseldorf","Copenhagen",1662552,500,843,3,1984.437,627.7653,2612.2023
"23bc343f093f","Rotterdam","v_002","CRF","Zaragoza","Munich",1700869,470,799,3,1212.1854,1217.1632,2429.3486
"10dd08ce00f1","Barcelona","v_002","DTP","Warsaw","Marseille",1675655,493,1838,5,1870.1057,1534.6302,3404.7359
"d8a5c2f02698","Rotterdam","v_004","CRF","Zaragoza","Malmö",1683636,535,1572,0,1212.1854,1851.0339,3063.2193
"790d0e5c3fbe","Athens","v_003","DTD","Rome","Berlin",1657474,494,598,5,1053.5083,1183.0545,2236.5628
"d153014e997c","Rotterdam","v_002","CRF","Hamburg","Malmö",1672707,577,2876,3,414.4489,299.8548,714.3037
"5c2c20b9662c","Rotterdam","v_004","CRF","Dusseldorf","Vienna",1689556,465,683,5,177.3075,768.3073,945.6148
"a60f8473bc40","Rotterdam","v_002","DTD","Zaragoza","Stockholm",1699949,469,372,4,1212.1854,2363.4114,3575.5968
"1217fe0e93a6","Rotterdam","v_004","DTP","Hamburg","Turin",1698898,639,1853,3,414.4489,958.1984,1372.6473
"d7b01eb1f8f5","Rotterdam","v_002","CRF","Hamburg","Vienna",1692277,703,1556,5,414.4489,743.8643,1158.3132
"259f34f3e3ce","Rotterdam","v_004","CRF","Venlo","Lisbon",1689786,446,798,3,130.0459,1846.475,1976.5209
"c879bd9f6727","Barcelona","v_002","DTP","Liege","Lyon",1699239,444,1684,1,1062.2681,546.2179,1608.486
"9e9fe98fc600","Barcelona","v_004","CRF","Zaragoza","Berlin",1683633,444,384,3,257.0251,1616.8146,1873.8397
"63ef60a663a7","Athens","v_002","CRF","Venlo","Madrid",1677878,469,1569,3,2029.5726,1436.9241,3466.4967
"162493261d27","Rotterdam","v_004","DTD","Warsaw","Copenhagen",1664061,595,1361,2,1135.6449,676.8236,1812.4685
"c0069dab9b6b","Rotterdam","v_004","CRF","Dusseldorf","Naples",1657474,480,598,5,177.3075,1290.0187,1467.3262
"b64385a65fcc","Rotterdam","v_004","DTD","Liege","Athens",1684709,499,505,5,161.5622,2008.8628,2170.425
"960db8eb8b7c","Rotterdam","v_002","DTD","Rome","Athens",1697306,523,2003,5,1269.2365,1053.5083,2322.7448
"6f033388bb35","Athens","v_004","DTD","Zaragoza","Lyon",1668550,445,630,0,2138.3667,647.847,2786.2137
"0b1f325a31d9","Rotterdam","v_004","CRF","Hamburg","Malmö",1677690,510,605,3,414.4489,299.8548,714.3037
"7d1623e0c132","Athens","v_004","DTP","Venlo","Naples",1700105,514,1075,4,2029.5726,1328.0246,3357.5972
"4514d5ba54cf","Rotterdam","v_001","DTP","","Helsinki",1699515,560,1400,5,0,0,0
"89bfef58cc90","Rotterdam","v_004","CRF","Liege","Stockholm",1699353,496,847,5,161.5622,1250.3499,1411.9121
"9e4c542d145d","Barcelona","v_003","CRF","Hamburg","Munich",1695862,410,2016,5,0,612.2829,612.2829
"96627ccefa59","Athens","v_004","DTD","Hamburg","Naples",1702224,468,545,4,2025.2207,1449.0449,3474.2656
"4968463e69b4","Athens","v_004","CRF","Venlo","Munich",1681878,523,1170,3,2029.5726,532.4769,2562.0495
"8b8964e8f208","Athens","v_003","CRF","Liege","Cologne",1699265,541,1348,4,2008.8628,103.0528,2111.9156
"102f4aeedd50","Rotterdam","v_002","CRF","Venlo","Rome",1683403,493,161,1,130.0459,1160.8464,1290.8923
"c3c092ab90e9","Rotterdam","v_004","DTP","Rome","Naples",1660551,513,1734,2,1269.2365,188.7287,1457.9652
"3c762e0fd066","Rotterdam","v_004","CRF","Hamburg","Paris",1692402,483,364,2,414.4489,747.9185,1162.3674
"514a7f2a4127","Rotterdam","v_002","CRF","Lille","Munich",1682832,533,932,4,173.9644,677.1062,851.0706
"d1151e942f85","Athens","v_004","DTD","Hamburg","Munich",1664067,501,550,0,2025.2207,612.2829,2637.5036
"a3d91ad3deff","Barcelona","v_002","DTP","Venlo","Paris",1699666,482,1400,5,1153.4178,392.9249,1546.3427
"8bccbbdf3d19","Rotterdam","v_001","DTD","Bratislava","Amsterdam",1696488,225,2130,0,995.7185,987.7402,1983.4587
"cdc3b668ae3f","Rotterdam","v_002","DTD","Lille","Turin",1680561,534,1887,4,173.9644,708.8031,882.7675
"332ac514ea65","Athens","v_002","DTD","Venlo","Porto",1671836,504,944,5,2029.5726,1603.9511,3633.5237
"24e222406b11","Barcelona","v_002","DTD","Hamburg","Amsterdam",1700137,488,1074,5,1473.6254,367.2448,1840.8702
"74529c227a48","Rotterdam","v_002","DTD","Venlo","Vienna",1696262,526,1315,5,130.0459,815.6854,945.7313
"6ba90c9f1007","Rotterdam","v_004","CRF","Rome","Helsinki",1672006,559,1079,3,1269.2365,2204.2242,3473.4607
"357dcf5632df","Rotterdam","v_002","DTD","Zaragoza","Turin",1681890,465,591,0,1212.1854,790.531,2002.7164
"ce30ca2cdea9","Athens","v_004","DTD","Hamburg","Marseille",1697085,437,1211,3,2025.2207,1189.9889,3215.2096
"75777e2b9e9e","Rotterdam","v_002","CRF","Rome","Amsterdam",1699325,518,932,5,1269.2365,1297.8466,2567.0831
"2eada9e908d8","Barcelona","v_003","DTD","Warsaw","Paris",1692899,451,1318,2,1870.1057,1376.6802,3246.7859
"0cf482011645","Rotterdam","v_004","DTD","Hamburg","Bucharest",1639636,467,666,3,414.4489,1547.9444,1962.3933
"ed1fe210d710","Athens","v_002","CRF","Venlo","Barcelona",1650715,515,1895,4,2029.5726,1153.4178,3182.9904
"66c39796d4aa","Rotterdam","v_004","DTD","Hamburg","Vienna",1644308,498,1088,3,414.4489,743.8643,1158.3132
"e32dc8abaafa","Athens","v_002","DTD","Bratislava","Rome",1693117,445,535,3,1250.4735,784.9334,2035.4069
"dc0c1362b217","Barcelona","v_002","DTP","Liege","Copenhagen",1650715,320,1895,4,1062.2681,729.8537,1792.1218
"6058c249f7e7","Athens","v_004","CRF","Hamburg","Helsinki",1689296,507,1556,5,2025.2207,1167.5065,3192.7272
"859da81cbc28","Rotterdam","v_003","DTD","Hamburg","Rome",1678494,485,396,5,414.4489,1309.179,1723.6279
"e413cfb50018","Barcelona","v_004","DTD","Rome","Marseille",1655982,481,1262,0,859.9884,604.0216,1464.01
"4805e13b2ddd","Athens","v_002","DTP","Hamburg","Stockholm",1668362,414,1010,2,2025.2207,812.0226,2837.2433
"e0199bb96b31","Rotterdam","v_002","CRF","Hamburg","Stockholm",1692108,427,1188,5,414.4489,812.0226,1226.4715
"e5813bdf224c","Barcelona","v_004","DTD","Dusseldorf","Berlin",1685076,556,1501,2,1149.4065,477.3717,1626.7782
"625d21cd65cf","Rotterdam","v_004","DTD","Venlo","Paris",1668550,473,630,0,130.0459,392.9249,522.9708
"85700f24f62c","Rotterdam","v_002","CRF","Venlo","Amsterdam",1690144,574,1416,4,130.0459,139.2635,269.3094
"69db2007e174","Rotterdam","v_004","CRF","Warsaw","Berlin",1699792,592,1702,2,1135.6449,523.8994,1659.5443
"a81148238b76","Rotterdam","v_002","CRF","Lille","Berlin",1657474,407,598,5,173.9644,744.9913,918.9557
"8af03eec427a","Rotterdam","v_002","CRF","Hamburg","Barcelona",1660585,377,1290,3,414.4489,1473.6254,1888.0743
"d6365f6534f8","Rotterdam","v_002","CRF","Dusseldorf","Vienna",1666957,476,901,2,177.3075,768.3073,945.6148
"4dcb3e1c5458","Rotterdam","v_002","CRF","Venlo","Rome",1696073,481,1208,5,130.0459,1160.8464,1290.8923
"d765310ec012","Athens","v_004","DTD","Venlo","Paris",1672344,451,666,5,2029.5726,392.9249,2422.4975
"25fe07b82700","Rotterdam","v_004","DTD","Venlo","Copenhagen",1699337,525,2386,2,130.0459,639.4113,769.4572
"809a262f50ff","Rotterdam","v_002","DTD","Venlo","Cologne",1682850,571,1105,2,130.0459,75.8455,205.8914
"3fb672e360dc","Barcelona","v_004","CRF","Venlo","Berlin",1689461,506,1903,4,1153.4178,512.8188,1666.2366
"d526b215e7c7","Athens","v_002","DTP","Rome","Prague",1644308,530,1088,3,1053.5083,922.9972,1976.5055
"4dbe1275ede3","Athens","v_002","DTD","Venlo","Berlin",1657474,516,598,5,0,512.8188,512.8188
"3361aa843384","Rotterdam","v_003","CRF","Hamburg","Vienna",1613321,445,1086,0,414.4489,743.8643,1158.3132
"6354c8d152ff","Barcelona","v_004","DTP","Dusseldorf","Milan",1620510,511,1308,4,1149.4065,665.0376,1814.4441
"6346e7196225","Rotterdam","v_002","DTD","Rome","Athens",1689461,512,1903,4,1269.2365,1053.5083,2322.7448
"b7a79ee07034","Athens","v_002","DTD","Zaragoza","Berlin",1678427,392,899,5,2138.3667,1616.8146,3755.1813
"8.01E+11","Rotterdam","v_004","CRF","Venlo","Lyon",1699794,358,2042,3,130.0459,634.0662,764.1121
"46ddf79d70c0","Rotterdam","v_004","DTP","Zaragoza","Copenhagen",1663347,441,669,0,1212.1854,1841.379,3053.5644
"50607b2719fc","Barcelona","v_001","CRF","Liege","Malmö",1692722,429,1527,5,1062.2681,742.0781,1804.3462
"6809e320bd64","Rotterdam","v_004","DTD","Hamburg","Bordeaux",1699795,521,1332,4,414.4489,1235.3496,1649.7985
"a9098375cf05","Athens","v_002","DTD","Venlo","Hanover",1699318,508,805,3,0,270.062,270.062
"6484354904eb","Rotterdam","v_004","DTD","Venlo","Amsterdam",1700035,526,976,4,130.0459,139.2635,269.3094
"837f170ab582","Barcelona","v_004","DTD","Hamburg","Paris",1644308,570,1088,3,1473.6254,747.9185,2221.5439
"8bd201c6c571","Athens","v_004","DTD","Hamburg","Marseille",1644308,463,1088,3,2025.2207,1189.9889,3215.2096
"5143de27e7b1","Rotterdam","v_004","CRF","Venlo","Milan",1678652,469,504,3,130.0459,696.3485,826.3944
"e53d488757e9","Rotterdam","v_002","CRF","Lille","Milan",1635536,384,977,5,173.9644,733.8784,907.8428
"043f179e07b0","Rotterdam","v_004","CRF","Lille","Athens",1672712,510,1345,5,173.9644,2153.58,2327.5444
"cf78e17f13ca","Rotterdam","v_004","CRF","Hamburg","Cologne",1668362,370,1010,2,414.4489,357.1486,771.5975
"65d5e0f8835b","Rotterdam","v_002","CRF","Lille","Milan",1683387,666,2052,5,173.9644,733.8784,907.8428
"0f36723fc7a3","Rotterdam","v_004","DTP","Bratislava","Munich",1650905,510,617,2,995.7185,411.7316,1407.4501
"c81d53879906","Athens","v_004","CRF","Zaragoza","Turin",1682796,374,1795,2,0,790.531,790.531
"7.87E+101","Rotterdam","v_004","DTD","Zaragoza","Athens",1657063,524,1842,4,1212.1854,2138.3667,3350.5521
"bf69885db0ff","Athens","v_001","DTD","Hamburg","Milan",1685963,625,1230,0,2025.2207,901.2353,2926.456
"734c0c7057d4","Rotterdam","v_004","CRF","Rome","Stockholm",1699290,390,1425,3,1269.2365,1977.3389,3246.5754
"d0f45f6e73a9","Rotterdam","v_002","DTD","Dusseldorf","Amsterdam",1666990,508,384,5,177.3075,182.1019,359.4094
"1d6669bd840f","Athens","v_001","CRF","Rome","Amsterdam",1701405,524,1294,2,1053.5083,1297.8466,2351.3549
"44aae4a434a7","Rotterdam","v_004","DTP","Zaragoza","Vienna",1692114,340,1679,2,1212.1854,1539.7663,2751.9517
"3f322be9fcdf","Rotterdam","v_002","CRF","Lille","Naples",1622685,554,1230,3,173.9644,1391.226,1565.1904
"ec27e298fe38","Rotterdam","v_004","DTD","Rome","Marseille",1672006,477,1079,3,1269.2365,604.0216,1873.2581
"71273d0d615a","Rotterdam","v_001","DTD","","Amsterdam",1682730,483,262,3,0,0,0
"a8b84c935c26","Rotterdam","v_002","CRF","Hamburg","Amsterdam",1682739,491,1766,4,414.4489,367.2448,781.6937
"a1d861942644","Rotterdam","v_004","CRF","Hamburg","Milan",1696757,472,1509,5,414.4489,901.2353,1315.6842
"85d87f12fac4","Rotterdam","v_002","DTD","Hamburg","Budapest",1702224,437,545,4,414.4489,928.2328,1342.6817
"a837e2879499","Barcelona","v_002","CRF","Hamburg","Barcelona",1644308,482,1088,3,1473.6254,1473.6254,2947.2508
"e1b9a7bfeaa4","Rotterdam","v_004","CRF","Rome","Marseille",1677877,506,601,5,1269.2365,604.0216,1873.2581
"f3bf31baa9cc","Rotterdam","v_002","DTP","Dusseldorf","Amsterdam",1697884,470,1113,5,177.3075,182.1019,359.4094
"271aaff1a491","Rotterdam","v_002","DTP","Rome","Stockholm",1613321,510,1086,0,1269.2365,1977.3389,3246.5754
"2d20016c8310","Athens","v_002","DTP","Venlo","Milan",1657474,497,598,5,2029.5726,696.3485,2725.9211
"091d97b4800d","Barcelona","v_004","CRF","Lille","Vienna",1693122,552,1659,2,1030.8249,1001.0708,2031.8957
"13053515f8c8","Rotterdam","v_003","DTP","Rome","Naples",1650715,618,1895,4,1269.2365,188.7287,1457.9652
"aa1fa0fbf490","Barcelona","v_004","CRF","Dusseldorf","Stockholm",1683200,461,540,5,1149.4065,1149.3691,2298.7756
"0e8c49415779","Rotterdam","v_002","CRF","Hamburg","Copenhagen",1617826,501,1623,2,414.4489,289.9676,704.4165
"415f2e031167","Rotterdam","v_001","DTD","Venlo","Paris",1699333,555,1416,2,130.0459,392.9249,522.9708
"cc0575fb2b2c","Rotterdam","v_004","DTD","Zaragoza","Marseille",1700141,462,634,3,1212.1854,545.3384,1757.5238
"98b75f676ec1","Rotterdam","v_004","DTD","Warsaw","Amsterdam",1700141,534,634,3,1135.6449,1101.3447,2236.9896
"90ea092ea68d","Athens","v_004","DTD","Lille","Munich",1657437,438,674,2,2153.58,677.1062,2830.6862
"4451a875b16e","Rotterdam","v_002","DTD","Rome","Berlin",1657437,489,674,2,1269.2365,1183.0545,2452.291
"a8c2f70f0b70","Rotterdam","v_002","DTP","Warsaw","Madrid",1660578,500,136,5,1135.6449,2297.8442,3433.4891
"248a856be076","Rotterdam","v_002","CRF","Warsaw","Copenhagen",1688587,490,1046,0,1135.6449,676.8236,1812.4685
"1511563dfd0b","Rotterdam","v_002","DTP","Venlo","Madrid",1654497,482,1486,0,130.0459,1436.9241,1566.97
"14119cbb653d","Athens","v_004","CRF","Lille","Stockholm",1695862,480,2016,5,2153.58,1357.4387,3511.0187
"c24535cf554e","Athens","v_002","CRF","Rome","Stockholm",1660885,533,463,2,1053.5083,1977.3389,3030.8472
"4951b78b1d71","Rotterdam","v_002","DTD","Liege","Vienna",1682793,493,162,0,161.5622,828.0363,989.5985
"f4f7df84d268","Rotterdam","v_002","DTD","Venlo","Stockholm",1654766,506,1139,2,130.0459,1159.0472,1289.0931
"e48f1312d70a","Athens","v_004","DTD","Dusseldorf","Milan",1688294,447,538,5,1984.437,665.0376,2649.4746
"da3dfb01a18b","Rotterdam","v_004","DTD","Venlo","Porto",1699670,549,2458,0,130.0459,1603.9511,1733.997
"fea25b0ac74f","Rotterdam","v_002","DTP","Lille","Vienna",1693618,508,1346,3,173.9644,1001.0708,1175.0352
"983154c7c81d","Rotterdam","v_001","DTP","Warsaw","Budapest",1677891,463,1988,5,1135.6449,546.5441,1682.189
"82041802d99f","Athens","v_002","DTD","Lille","Prague",1702224,513,545,4,2153.58,809.6745,2963.2545
